,PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,CabinFirst,CabinSecond,CabinThird
2107,4579_01,0,True,2,1,False,0,0,0,0,0,6,2,1
2108,4582_01,0,False,2,1,False,0,0,0,0,0,6,2,1
2109,4582_02,0,False,2,0,False,0,0,0,0,0,6,2,1
2110,4582_03,0,False,2,0,False,0,0,0,0,0,6,2,1
2111,4582_04,0,True,0,0,False,0,0,0,0,0,6,2,1
2112,4582_05,0,True,2,0,False,0,0,0,0,0,6,2,1
2113,4582_06,0,False,2,2,False,0,0,0,0,0,6,2,1
2114,4582_07,0,False,2,0,False,0,0,0,0,0,6,2,1
2115,4583_01,2,True,2,3,False,0,0,0,0,0,5,3,1
2116,4583_02,2,True,2,0,False,0,0,0,0,0,5,3,1
2117,4583_03,2,False,2,3,False,0,0,0,0,0,3,0,1
2118,4584_01,0,False,2,2,False,0,0,0,0,0,6,2,1
2119,4588_01,0,False,2,1,False,0,0,0,0,0,5,3,0
2120,4589_01,2,False,2,1,False,0,0,0,0,0,3,0,0
2121,4590_01,0,False,2,1,False,0,0,0,0,0,6,2,0
2122,4598_01,2,False,2,2,False,0,0,0,0,0,4,1,0
2123,4599_01,0,True,2,1,False,0,0,0,0,0,6,2,1
2124,4600_01,0,True,1,1,False,0,0,0,0,0,6,2,0
2125,4600_02,0,True,2,2,False,0,0,0,0,0,6,2,0
2126,4601_01,0,False,2,2,False,0,0,0,0,0,5,3,1
2127,4614_01,2,False,2,1,False,0,0,0,0,0,3,0,0
2128,4614_02,2,False,0,1,False,0,0,0,0,0,3,0,0
2129,4616_01,0,False,2,1,False,0,0,0,0,0,6,2,1
2130,4618_01,2,False,2,2,True,0,0,0,0,0,5,3,0
2131,4619_01,0,False,2,1,False,0,0,0,0,0,5,3,1
2132,4626_01,1,True,0,1,False,0,0,0,0,0,2,0,1
2133,4626_02,1,False,2,1,False,0,0,0,0,0,2,0,1
2134,4627_01,0,False,2,1,False,0,0,0,0,0,6,2,1
2135,4629_01,0,False,2,3,False,0,0,0,0,0,5,3,1
2137,4639_01,1,False,2,0,False,0,0,0,0,0,2,0,1
2138,4639_02,1,False,2,0,False,0,0,0,0,0,2,0,1
2139,4639_03,1,False,0,2,False,0,0,0,0,0,2,0,1
2140,4639_04,1,False,0,1,False,0,0,0,0,0,2,0,1
2141,4639_05,0,True,2,2,False,0,0,0,0,0,2,0,1
2142,4639_06,1,False,2,1,False,0,0,0,0,0,2,0,1
2143,4647_01,0,True,2,2,False,0,0,0,0,0,6,2,1
2144,4660_01,0,False,2,1,False,0,0,0,0,0,6,2,1
2145,4666_01,2,False,2,1,False,0,0,0,0,0,3,0,0
2146,4669_01,1,True,2,2,False,0,0,0,0,0,1,0,1
2147,4670_01,1,False,2,1,False,0,0,0,0,0,4,1,0
2148,4671_01,2,False,2,0,False,0,0,0,0,0,5,3,0
2149,4671_02,2,False,2,1,False,0,0,0,0,0,5,3,0
2150,4671_03,0,False,2,4,False,0,0,0,0,0,5,3,0
2151,4671_04,2,False,2,0,False,0,0,0,0,0,5,3,0
2152,4674_01,0,False,2,1,False,0,0,0,0,0,5,3,1
2153,4675_01,1,False,0,2,False,0,0,0,0,0,2,0,0
2154,4675_02,1,False,2,1,False,0,0,0,0,1,2,0,0
2155,4681_01,1,False,0,1,False,0,0,0,0,0,1,0,0
2156,4682_01,0,False,2,2,False,0,0,0,0,0,6,2,1
2157,4683_01,2,True,2,2,False,0,0,0,0,0,5,3,0
2158,4683_02,2,False,2,1,False,0,0,0,0,0,5,3,0
2159,4685_01,2,True,2,1,False,0,0,0,0,0,5,3,1
2160,4687_01,0,False,2,1,False,0,0,0,0,0,6,2,0
2161,4688_01,0,False,2,1,False,0,0,0,0,0,5,3,1
2162,4692_01,1,False,2,2,False,0,0,0,0,0,2,0,1
2163,4697_01,2,True,2,1,False,0,0,0,0,0,5,3,1
2164,4698_01,2,True,0,0,False,0,0,0,0,0,5,3,0
2165,4700_01,1,True,0,1,False,0,0,0,0,0,1,0,0
2166,4701_01,1,False,0,0,False,0,0,0,0,0,1,0,1
2167,4701_02,1,True,0,1,False,0,0,0,0,0,1,0,1
2168,4701_03,1,True,2,2,False,0,0,0,0,0,1,0,1
2169,4701_04,1,True,2,1,False,0,0,0,0,0,1,0,1
2170,4702_01,0,True,1,1,False,0,0,0,0,0,6,2,1
2171,4702_02,0,False,2,1,False,0,0,0,0,0,6,2,1
2172,4703_01,1,True,2,1,False,0,0,0,0,0,2,0,1
2173,4703_02,1,True,0,2,False,0,0,0,0,0,2,0,1
2174,4705_01,1,False,2,1,False,0,0,0,0,0,2,0,1
2175,4705_02,1,False,2,1,False,0,0,0,0,0,2,0,1
2176,4707_01,0,False,2,1,False,0,0,0,0,0,5,3,0
2177,4707_02,0,False,2,3,False,0,0,0,0,0,6,2,0
2178,4715_01,1,False,2,2,False,0,0,0,0,0,1,0,1
2179,4716_01,0,False,2,2,False,0,0,0,0,0,5,3,1
2180,4718_01,1,True,0,3,False,0,0,0,0,0,2,0,1
2181,4722_01,0,False,2,1,False,0,0,0,0,0,5,3,0
2182,4724_01,1,True,2,1,False,0,0,0,0,0,3,0,0
2183,4727_01,0,False,2,1,False,0,0,0,0,0,6,2,1
2184,4727_02,0,False,2,0,False,0,0,0,0,0,6,2,1
2185,4729_01,2,False,2,2,False,0,0,0,0,0,5,3,1
2186,4731_01,0,True,2,1,False,0,0,0,0,0,6,2,0
2187,4734_01,2,False,2,2,False,0,0,0,0,0,4,1,0
2188,4735_01,2,False,0,1,False,0,0,0,0,0,5,3,1
2189,4736_01,2,True,2,2,False,0,0,0,0,0,5,3,1
2190,4737_01,0,False,2,1,False,0,0,0,0,0,4,1,0
2191,4740_01,0,True,2,0,False,0,0,0,0,0,6,2,1
2192,4742_01,2,False,2,1,False,0,0,0,0,0,5,3,1
2193,4745_01,0,True,2,0,False,0,0,0,0,0,6,2,0
2194,4747_01,1,True,2,2,False,0,0,0,0,0,3,0,1
2195,4747_02,1,False,2,2,False,0,0,0,0,0,3,0,1
2196,4749_01,0,False,2,0,False,0,0,0,0,0,5,3,0
2197,4751_01,0,False,2,1,False,0,0,0,0,0,5,3,0
2198,4760_01,0,False,0,1,False,0,0,0,0,0,5,3,1
2199,4761_01,0,True,0,2,False,0,0,0,0,0,6,2,0
2200,4761_02,0,True,2,1,False,0,0,0,0,0,6,2,0
2201,4761_03,0,False,2,2,False,0,0,0,0,0,5,3,0
2202,4765_01,0,True,2,0,False,0,0,0,0,0,6,2,0
2203,4766_01,2,True,2,1,False,0,0,0,0,0,5,3,1
2204,4767_01,0,False,2,1,False,0,0,0,0,0,5,3,0
2205,4768_01,1,False,2,3,False,0,0,0,0,0,3,0,0
2206,4768_02,1,True,2,1,False,0,0,0,0,0,3,0,0
2207,4771_01,0,False,2,2,False,0,0,0,0,0,5,3,1
2208,4776_01,2,False,0,0,False,0,0,0,0,0,5,3,0
2209,4776_02,2,False,2,1,False,0,0,0,0,0,4,1,0
2210,4776_03,2,True,2,1,False,0,0,0,0,0,5,3,0
2211,4776_04,2,False,2,0,False,0,0,0,0,0,5,3,0
2212,4779_01,0,False,2,1,False,0,0,0,0,0,6,2,0
2213,4781_01,0,False,2,3,False,0,0,0,0,0,5,3,1
2214,4789_01,2,True,2,0,False,0,0,0,0,0,4,1,0
2215,4799_01,2,False,2,1,False,0,0,0,0,0,5,3,0
2216,4799_02,2,False,2,1,False,0,0,0,0,0,5,3,0
2217,4799_03,2,False,2,2,False,0,0,0,0,0,5,3,0
2218,4800_01,0,False,2,2,False,0,0,0,0,0,6,2,1
2219,4802_01,0,True,2,0,False,0,0,0,0,0,6,2,0
2220,4802_02,0,False,1,4,False,0,0,0,0,0,6,2,0
2222,4806_01,2,False,2,2,False,0,0,0,0,0,4,1,1
2223,4809_01,0,False,2,1,False,0,0,0,0,0,5,3,0
2224,4811_01,0,True,1,2,False,0,0,0,0,0,6,2,1
2225,4812_01,1,True,2,2,False,0,0,0,0,0,4,1,0
2226,4816_01,0,False,1,1,False,0,0,0,0,0,5,3,1
2227,4820_01,1,False,2,2,False,0,0,0,0,0,1,0,1
2228,4820_02,1,False,0,4,False,0,0,0,0,0,1,0,1
2229,4821_01,0,False,2,0,False,0,0,0,0,0,5,3,1
2230,4824_01,2,False,2,1,False,0,0,0,0,0,3,0,1
2231,4825_01,2,True,2,1,False,0,0,0,0,0,5,3,1
2232,4826_01,1,False,2,2,False,0,0,0,0,0,4,1,1
2233,4833_01,1,False,0,1,True,0,0,0,0,0,0,0,1
2234,4833_02,1,False,2,3,False,0,0,0,0,0,1,0,1
2235,4834_01,0,True,2,1,False,0,0,0,0,0,6,2,1
2236,4835_01,0,False,2,2,False,0,0,0,0,0,5,3,0
2237,4839_01,2,False,2,4,False,0,0,0,0,0,5,3,1
2238,4843_01,0,False,2,1,False,0,0,0,0,0,6,2,0
2239,4843_02,0,False,1,2,False,0,0,0,0,0,6,2,0
2240,4844_01,0,False,2,0,False,0,0,0,0,0,5,3,1
2241,4849_01,2,True,2,1,False,0,0,0,0,0,5,3,0
2242,4852_01,0,True,1,1,False,0,0,0,0,0,6,2,0
2243,4854_01,2,True,2,1,False,0,0,0,0,0,5,3,1
2244,4855_01,0,True,1,1,False,0,0,0,0,0,6,2,0
2245,4855_02,0,True,2,1,False,0,0,0,0,0,6,2,0
2246,4858_01,2,False,2,2,False,0,0,0,0,0,3,0,0
2247,4859_01,0,True,2,1,False,0,0,0,0,0,6,2,1
2248,4860_01,0,False,1,1,False,0,0,0,0,0,5,3,1
2249,4861_01,0,False,2,3,False,0,0,0,0,0,4,1,0
2250,4865_01,0,False,2,0,False,0,0,0,0,0,5,3,0
2251,4867_01,0,False,2,1,False,0,0,0,0,0,5,3,0
2253,4872_01,0,False,2,1,False,0,0,0,0,0,5,3,1
2254,4877_01,2,False,2,1,False,0,0,0,0,0,5,3,1
2255,4894_01,0,True,2,0,False,0,0,0,0,0,6,2,1
2256,4905_01,0,True,0,1,False,0,0,0,0,0,6,2,0
2257,4906_01,0,False,2,1,False,0,0,0,0,0,6,2,1
2258,4907_01,0,True,2,1,False,0,0,0,0,0,6,2,1
2259,4908_01,0,False,2,1,False,0,0,0,0,0,5,3,0
2260,4914_01,2,False,2,1,False,0,0,0,0,0,4,1,1
2261,4919_01,0,False,0,1,False,0,0,0,0,0,5,3,1
2262,4921_01,1,False,0,2,False,0,0,0,0,0,1,0,1
2263,4922_01,0,False,0,2,False,0,0,0,0,0,4,1,1
2264,4926_01,2,False,2,1,False,0,0,0,0,0,4,1,0
2265,4928_01,2,False,0,1,False,0,0,0,0,0,5,3,0
2266,4931_01,0,False,2,1,False,0,0,0,0,0,6,2,0
2267,4935_01,0,False,2,1,False,0,0,0,0,0,6,2,0
2268,4935_02,0,True,1,2,False,0,0,0,0,0,6,2,0
2269,4935_03,0,False,1,1,False,0,0,0,0,0,6,2,0
2270,4936_01,0,False,1,2,False,0,0,0,0,0,6,2,0
2271,4947_01,0,False,1,2,False,0,0,0,0,0,6,2,1
2272,4948_01,2,False,2,1,False,0,0,0,0,0,3,0,1
2273,4949_01,1,True,2,1,True,0,0,0,0,0,2,0,0
2274,4949_02,1,False,0,1,False,0,0,0,0,0,2,0,0
2276,4955_01,2,False,2,1,False,0,0,0,0,0,5,3,0
2277,4957_01,1,True,0,3,False,0,0,0,0,0,2,0,0
2278,4959_01,2,True,2,1,False,0,0,0,0,0,5,3,1
2279,4960_01,0,False,2,1,False,0,0,0,0,0,5,3,1
2280,4962_01,2,False,2,3,False,0,0,0,0,0,5,3,0
2281,4966_01,1,False,2,1,False,0,1,0,0,0,1,0,1
2282,4966_02,1,True,2,1,False,0,0,0,0,0,1,0,1
2283,4967_01,0,False,0,2,False,0,0,0,0,0,5,3,0
2284,4968_01,0,True,2,1,False,0,0,0,0,0,6,2,0
2285,4969_01,0,False,0,0,False,0,0,0,0,0,5,3,0
2286,4969_02,0,False,1,1,False,0,0,0,0,0,6,2,0
2287,4971_01,0,True,1,1,False,0,0,0,0,0,6,2,1
2289,4982_01,0,True,2,1,False,0,0,0,0,0,6,3,1
2290,4984_01,0,False,2,1,False,0,0,0,0,0,5,3,1
2291,4984_02,0,False,1,1,False,0,0,0,0,0,5,3,1
2292,4985_01,2,True,2,1,False,0,0,0,0,0,5,3,1
2293,4986_01,0,False,0,0,False,0,0,0,0,0,5,3,0
2294,4988_01,1,True,2,3,False,0,0,0,0,0,1,0,0
2295,4993_01,0,False,2,1,False,0,0,0,0,0,4,1,1
2296,4994_01,0,False,2,1,False,0,0,0,0,0,6,3,1
2297,5001_01,0,False,2,0,False,0,0,0,0,0,6,3,1
2298,5002_01,0,True,0,1,False,0,0,0,0,0,6,3,1
2299,5011_01,0,True,0,1,False,0,0,0,0,0,6,2,0
2301,5024_01,0,False,2,0,False,0,0,0,0,0,6,3,1
2302,5024_02,0,False,2,2,False,0,0,0,0,0,6,3,1
2303,5024_03,0,False,2,0,False,0,0,0,0,0,6,3,1
2304,5024_04,0,False,2,1,False,0,0,0,0,0,5,3,1
2305,5024_05,0,True,0,0,False,0,0,0,0,0,6,3,1
2306,5026_01,0,False,2,2,False,0,0,0,0,0,4,1,0
2307,5029_01,1,True,0,1,False,0,0,0,0,0,1,0,0
2308,5029_02,1,True,2,1,False,0,0,0,0,0,1,0,0
2309,5030_01,0,False,2,2,False,0,0,0,0,0,6,3,1
2310,5031_01,1,False,0,1,False,0,0,0,0,0,0,0,0
2311,5031_02,1,False,2,1,False,0,0,0,0,0,0,0,0
2312,5033_01,1,False,2,1,False,0,0,0,0,0,1,0,0
2313,5033_02,1,False,2,2,False,0,0,0,0,0,1,0,0
2314,5037_01,2,False,2,0,False,0,0,0,0,0,4,1,1
2316,5038_02,2,True,2,0,False,0,0,0,0,0,5,3,0
2317,5041_01,0,False,0,1,False,0,0,0,0,0,5,3,1
2318,5043_01,2,True,2,1,False,0,0,0,0,0,5,3,0
2319,5043_02,2,True,0,3,False,0,0,0,0,0,5,3,0
2320,5043_03,2,False,2,1,False,0,0,0,0,0,4,1,0
2321,5045_01,2,True,2,1,False,0,0,0,0,0,5,3,1
2322,5046_01,0,True,2,1,False,0,0,0,0,0,6,3,1
2323,5047_01,0,True,1,2,False,0,0,0,0,0,6,3,1
2324,5049_01,0,False,2,1,False,0,0,0,0,0,4,1,0
2325,5053_01,1,False,2,2,True,0,0,0,0,0,0,0,0
2326,5054_01,2,False,2,3,False,0,0,0,0,0,5,3,1
2327,5055_01,0,True,2,2,False,0,0,0,0,0,6,3,0
2328,5056_01,2,False,2,1,False,0,0,0,0,0,5,3,0
2329,5056_02,2,False,0,1,False,0,0,0,0,0,5,3,0
2330,5066_01,0,False,2,0,False,0,0,0,0,0,5,3,0
2331,5071_01,0,False,2,2,False,0,0,0,0,0,5,3,0
2333,5077_01,2,False,2,1,False,0,0,0,0,0,5,3,0
2334,5078_01,0,False,1,2,False,0,0,0,0,0,6,3,0
2335,5079_01,2,True,2,1,False,0,0,0,0,0,5,3,1
2336,5081_01,0,False,2,1,False,0,0,0,0,0,5,3,0
2337,5082_01,1,False,2,1,False,0,0,0,0,0,2,0,1
2338,5086_01,2,True,2,3,False,0,0,0,0,0,5,3,1
2339,5086_02,2,False,2,1,False,0,0,0,0,0,4,1,1
2340,5092_01,0,False,2,0,False,0,0,0,0,0,5,3,1
2341,5094_01,0,True,1,1,False,0,0,0,0,0,6,3,0
2342,5094_02,0,False,0,1,False,0,0,0,0,0,5,3,0
2343,5096_01,2,False,2,3,False,0,0,0,0,0,5,3,1
2344,5096_02,2,False,2,1,False,0,0,0,0,0,4,1,1
2345,5098_01,0,False,2,2,False,0,0,0,0,0,5,3,1
2347,5098_03,0,True,0,0,False,0,0,0,0,0,6,3,1
2348,5099_01,0,False,2,1,False,0,0,0,0,0,5,3,0
2349,5100_01,2,True,2,3,False,0,0,0,0,0,5,3,1
2350,5101_01,0,False,2,1,False,0,0,0,0,0,5,3,1
2351,5102_01,0,False,1,1,False,0,0,0,0,0,5,3,0
2352,5107_01,0,False,2,2,False,0,0,0,0,0,5,3,0
2353,5110_01,2,True,0,1,False,0,0,0,0,0,3,0,1
2354,5113_01,0,False,2,1,False,0,0,0,0,0,6,3,1
2355,5114_01,2,True,2,2,False,0,0,0,0,0,5,3,1
2356,5117_01,2,False,2,2,False,0,0,0,0,0,4,1,0
2357,5118_01,1,False,0,1,False,0,0,0,0,0,1,0,1
2358,5119_01,2,False,2,1,False,0,0,0,0,0,4,1,0
2359,5121_01,0,False,2,1,False,0,0,0,0,0,6,3,0
2360,5123_01,0,False,1,1,False,0,0,0,0,0,5,3,0
2361,5131_01,1,False,0,1,False,0,0,0,0,0,1,0,0
2362,5131_02,1,True,0,3,False,0,0,0,0,0,1,0,0
2363,5134_01,2,False,2,1,False,0,0,0,0,0,4,1,1
2364,5135_01,0,False,2,1,False,0,0,0,0,0,5,3,0
2365,5139_01,0,False,0,1,False,0,0,0,0,0,5,3,0
2366,5141_01,2,True,2,1,False,0,0,0,0,0,5,3,0
2367,5143_01,0,False,2,1,False,0,0,0,0,0,5,3,1
2368,5147_01,0,False,2,2,False,0,0,0,0,0,6,3,1
2369,5149_01,1,False,1,2,True,0,2,0,1,0,1,0,0
2370,5149_02,1,True,0,3,False,0,0,0,0,0,1,0,0
2371,5150_01,2,True,2,2,False,0,0,0,0,0,5,3,1
2372,5153_01,0,True,2,1,False,0,0,0,0,0,6,3,1
2373,5155_01,2,False,2,1,False,0,0,0,0,0,5,3,0
2374,5159_01,1,False,0,1,True,0,0,0,0,0,1,0,0
2375,5159_02,1,False,0,1,False,0,0,0,0,0,1,0,0
2376,5164_01,1,True,0,1,False,0,0,0,0,0,2,0,1
2378,5168_01,0,False,2,1,False,0,0,0,0,0,5,3,0
2379,5169_01,2,False,0,1,False,0,0,0,0,0,3,0,0
2380,5172_01,0,False,2,1,False,0,0,0,0,0,6,3,0
2381,5178_01,0,False,2,3,False,0,0,0,0,0,5,3,1
2382,5183_01,0,False,2,1,False,0,0,0,0,0,5,3,1
2383,5189_01,1,False,0,2,False,0,0,0,0,0,0,0,1
2384,5191_01,1,False,2,3,False,0,0,0,0,0,3,0,1
2385,5195_01,1,False,0,1,False,0,0,0,0,0,2,0,0
2386,5200_01,0,False,2,2,False,0,0,0,0,0,5,3,1
2387,5203_01,1,False,0,2,False,0,1,0,0,0,2,0,0
2388,5203_02,1,True,0,1,False,0,0,0,0,0,2,0,0
2389,5212_01,0,False,1,1,False,0,0,0,0,0,6,3,1
2390,5215_01,1,False,2,1,False,0,0,0,0,0,4,1,1
2391,5219_01,2,True,2,1,False,0,0,0,0,0,5,3,1
2392,5219_02,2,False,1,2,False,0,0,0,0,0,5,3,1
2393,5222_01,0,True,2,3,False,0,0,0,0,0,6,3,1
2394,5228_01,0,False,1,1,False,0,0,0,0,0,6,3,1
2395,5228_02,0,True,0,0,False,0,0,0,0,0,6,3,1
2396,5231_01,0,False,2,1,False,0,0,0,0,0,6,3,1
2397,5232_01,1,False,0,2,True,0,0,0,0,0,2,0,1
2398,5232_02,1,False,0,2,False,0,0,0,0,0,2,0,1
2399,5233_01,2,False,2,2,False,0,0,0,0,0,5,3,0
2400,5237_01,2,True,2,0,False,0,0,0,0,0,5,3,0
2401,5241_01,0,False,0,0,False,0,0,0,0,0,5,3,0
2402,5241_02,0,True,1,0,False,0,0,0,0,0,6,3,0
2403,5245_01,1,False,0,1,False,0,0,0,0,0,0,0,0
2404,5259_01,0,False,0,1,False,0,0,0,0,0,6,3,1
2405,5261_01,0,False,2,2,False,0,0,0,0,0,5,3,1
2406,5263_01,2,False,0,1,False,0,0,0,0,0,5,3,0
2407,5267_01,0,False,2,0,False,0,0,0,0,0,6,3,0
2408,5267_02,0,True,2,1,False,0,0,0,0,0,6,3,0
2409,5267_03,0,False,2,1,False,0,0,0,0,0,5,3,0
2411,5283_01,0,False,1,3,False,0,0,0,0,0,6,3,0
2412,5284_01,1,True,2,3,False,0,0,0,0,0,4,1,0
2413,5285_01,1,True,2,2,False,0,0,0,0,0,2,0,0
2414,5286_01,1,False,0,3,False,0,0,0,0,0,3,0,0
2415,5289_01,2,False,2,1,False,0,0,0,0,0,5,3,0
2416,5293_01,0,False,2,0,False,0,0,0,0,0,6,3,0
2417,5293_02,0,False,2,0,False,0,0,0,0,0,4,1,0
2418,5294_01,0,False,2,2,False,0,0,0,0,0,5,3,1
2419,5295_01,0,False,0,1,False,0,0,0,0,0,1,0,0
2420,5296_01,1,False,2,1,False,0,0,0,0,0,2,0,1
2421,5302_01,2,False,2,0,False,0,0,0,0,0,5,3,1
2422,5306_01,2,False,0,1,False,0,0,0,0,0,5,3,1
2423,5306_02,2,False,2,2,False,0,0,0,0,0,3,0,1
2424,5308_01,0,False,1,0,False,0,0,0,0,0,6,3,1
2425,5308_02,0,True,2,1,False,0,0,0,0,0,6,3,1
2426,5308_03,0,False,2,2,False,0,0,0,0,0,6,3,1
2427,5309_01,1,True,2,2,False,0,0,0,0,0,2,0,0
2428,5311_01,0,True,2,1,False,0,0,0,0,0,6,3,0
2429,5317_01,0,False,2,1,False,0,0,0,0,0,6,3,1
2430,5317_02,0,True,0,1,False,0,0,0,0,0,6,3,1
2431,5318_01,0,True,2,2,False,0,0,0,0,0,6,3,0
2432,5318_02,0,False,2,1,False,0,0,0,0,0,5,4,0
2433,5319_01,2,False,2,0,False,0,0,0,0,0,5,4,0
2434,5321_01,0,False,1,1,False,0,0,0,0,0,5,3,1
2435,5324_01,0,False,2,2,False,0,0,0,0,0,6,3,0
2436,5328_01,1,True,2,2,False,0,0,0,0,0,2,0,0
2437,5329_01,0,False,2,4,False,0,0,0,0,0,4,1,0
2438,5329_02,0,True,1,0,False,0,0,0,0,0,6,3,0
2439,5329_03,0,False,2,0,False,0,0,0,0,0,6,3,0
2440,5329_04,0,False,2,0,False,0,0,0,0,0,6,3,0
2442,5329_06,0,False,2,0,False,0,0,0,0,0,6,3,0
2443,5329_07,0,False,2,0,False,0,0,0,0,0,6,3,0
2444,5332_01,0,False,2,2,False,0,0,0,0,0,5,4,0
2445,5335_01,1,True,0,2,False,0,0,0,0,0,0,0,0
2446,5335_02,1,True,2,2,False,0,0,0,0,0,0,0,0
2447,5335_03,1,False,0,2,False,0,0,0,0,0,0,0,0
2448,5335_04,1,False,0,1,False,0,0,0,0,0,0,0,0
2449,5336_01,0,False,2,2,False,0,0,0,0,0,5,4,0
2450,5338_01,0,False,2,2,False,0,0,0,0,0,5,3,1
2451,5339_01,1,False,0,2,False,0,0,0,0,0,2,0,0
2452,5339_02,1,False,2,1,False,0,0,0,0,0,2,0,0
2453,5339_03,1,True,0,2,False,0,0,0,0,0,2,0,0
2454,5342_01,0,False,2,1,False,0,0,0,0,0,4,1,1
2455,5349_01,0,True,1,1,False,0,0,0,0,0,6,3,0
2456,5352_01,0,True,2,0,False,0,0,0,0,0,6,3,0
2457,5357_01,1,True,2,1,False,0,0,0,0,0,1,0,0
2458,5357_02,1,True,2,1,False,0,0,0,0,0,1,0,0
2459,5357_03,1,False,0,2,True,0,0,0,0,0,1,0,0
2460,5357_04,1,False,2,3,False,0,0,0,0,0,1,0,0
2461,5358_01,1,False,2,3,False,0,0,0,0,0,4,1,0
2462,5364_01,0,True,0,1,False,0,0,0,0,0,6,3,0
2463,5369_01,2,False,2,1,False,0,0,0,0,0,5,4,0
2464,5369_02,2,False,2,3,False,0,0,0,0,0,3,0,0
2465,5369_03,2,True,0,1,False,0,0,0,0,0,5,4,0
2466,5370_01,0,False,2,1,False,0,0,0,0,0,6,3,0
2467,5371_01,2,True,2,0,False,0,0,0,0,0,5,3,1
2468,5371_02,2,False,2,2,False,0,0,0,0,0,4,1,1
2469,5371_03,2,True,2,1,False,0,0,0,0,0,5,3,1
2470,5371_04,2,False,0,0,False,0,0,0,0,0,5,3,1
2471,5373_01,0,False,2,1,False,0,0,0,0,0,5,3,1
2472,5376_01,1,True,0,0,False,0,0,0,0,0,2,0,0
2473,5376_02,1,True,2,2,False,0,0,0,0,0,2,0,0
2474,5377_01,1,True,0,3,False,0,0,0,0,0,2,0,0
2475,5381_01,2,False,2,1,False,0,0,0,0,0,5,3,1
2476,5382_01,1,True,0,2,False,0,0,0,0,0,2,0,1
2477,5382_02,1,True,0,2,False,0,0,0,0,0,2,0,1
2478,5386_01,0,True,2,1,False,0,0,0,0,0,6,3,0
2479,5391_01,0,False,1,1,False,0,0,0,0,0,5,4,0
2480,5393_01,0,False,2,1,False,0,0,0,0,0,5,4,0
2481,5398_01,2,True,2,1,False,0,0,0,0,0,5,4,0
2482,5399_01,0,False,2,1,False,0,0,0,0,0,5,3,1
2484,5403_01,0,False,2,1,False,0,0,0,0,0,4,1,1
2485,5405_01,0,False,2,0,False,0,0,0,0,0,4,1,0
2486,5407_01,2,False,2,2,False,0,0,0,0,0,4,1,1
2487,5409_01,0,False,2,1,False,0,0,0,0,0,4,1,1
2488,5417_01,2,False,2,1,False,0,0,0,0,0,4,1,1
2489,5419_01,0,False,1,2,False,0,0,0,0,0,5,4,0
2490,5426_01,0,False,2,2,False,0,0,0,0,0,5,3,1
2491,5428_01,0,False,2,0,False,0,0,0,0,0,5,3,1
2493,5429_01,0,False,2,2,False,0,0,0,0,0,5,4,0
2494,5432_01,0,False,2,1,False,0,0,0,0,0,5,4,0
2495,5433_01,1,False,2,1,False,0,0,0,0,0,0,0,1
2496,5439_01,2,False,2,1,False,0,0,0,0,0,5,3,1
2497,5442_01,0,False,2,2,False,0,0,0,0,0,5,3,1
2498,5444_01,0,False,0,1,False,0,0,0,0,0,5,3,1
2499,5448_01,2,False,2,2,False,0,0,0,0,0,3,0,1
2501,5456_01,0,False,2,1,False,0,0,0,0,0,5,4,0
2502,5460_01,0,False,1,1,False,0,0,0,0,0,5,4,0
2503,5461_01,1,False,0,2,False,0,0,0,0,0,4,1,1
2504,5464_01,0,False,2,0,False,0,0,0,0,0,4,1,1
2505,5473_01,0,False,2,0,False,0,0,0,0,0,6,3,0
2506,5473_02,0,False,1,3,False,0,0,0,0,0,5,4,0
2507,5481_01,1,True,2,2,True,0,0,0,0,0,1,0,1
2508,5482_01,0,False,0,1,False,0,0,0,0,0,4,1,1
2509,5482_02,0,False,2,2,False,0,0,0,0,0,5,3,1
2510,5486_01,2,False,2,3,False,0,0,0,0,0,5,3,1
2511,5493_01,0,True,0,1,False,0,0,0,0,0,6,3,1
2512,5495_01,2,True,2,2,False,0,0,0,0,0,5,4,0
2513,5498_01,0,True,2,1,False,0,0,0,0,0,6,3,0
2514,5498_02,0,True,2,1,False,0,0,0,0,0,6,3,0
2515,5502_01,0,False,2,2,False,0,0,0,0,0,5,4,0
2516,5503_01,0,False,2,0,False,0,0,0,0,0,4,1,1
2517,5505_01,0,False,2,2,False,0,0,0,0,0,5,3,1
2518,5505_02,0,False,2,2,False,0,0,0,0,0,6,3,1
2519,5505_03,0,False,0,0,False,0,0,0,0,0,6,3,1
2520,5513_01,0,True,1,1,False,0,0,0,0,0,6,3,1
2521,5513_02,0,True,2,0,False,0,0,0,0,0,6,3,1
2522,5513_03,0,False,2,2,False,0,0,0,0,0,5,3,1
2523,5513_04,0,False,0,0,False,0,0,0,0,0,6,3,1
2524,5516_01,0,False,0,1,False,0,0,0,0,0,5,3,1
2525,5518_01,1,False,0,3,False,0,0,0,0,0,0,0,1
2526,5519_01,1,False,2,2,False,0,0,0,0,0,0,0,1
2527,5525_01,2,False,2,2,False,0,0,0,0,0,5,4,0
2528,5532_01,0,False,0,2,False,0,0,0,0,0,4,1,1
2529,5533_01,0,False,2,0,False,0,0,0,0,0,6,3,1
2530,5534_01,0,False,1,1,False,0,0,0,0,0,4,1,0
